37.22	0.4325	-0.37	0.02049	0.5138	0.505	0.4918	0.489	92.18	-0.663	89.64	
37.32	0.4325	-0.37	0.02049	0.5138	0.505	0.4918	0.489	92.18	-0.663	89.64	
37.42	0.4325	-0.37	0.02049	0.5138	0.505	0.4918	0.489	92.18	-0.663	89.64	
37.52	0.4325	-0.37	0.02049	0.5138	0.505	0.4918	0.489	92.18	-0.663	89.64	
37.62	0.4325	-0.37	0.02049	0.5138	0.505	0.4918	0.489	92.18	-0.663	89.64	
37.72	0.4325	-0.37	0.02049	0.5138	0.505	0.4918	0.489	92.18	-0.663	89.64	
37.82	0.4325	-0.37	0.02049	0.5138	0.505	0.4918	0.489	92.18	-0.663	89.64	
37.92	0.4325	-0.37	0.02049	0.5138	0.505	0.4918	0.489	92.18	-0.663	89.64	
38.02	0.4325	-0.37	0.02049	0.5138	0.505	0.4918	0.489	92.18	-0.663	89.64	
38.12	0.4325	-0.37	0.02049	0.5138	0.505	0.4918	0.489	92.18	-0.663	89.64	
38.22	0.4325	-0.37	0.02049	0.5138	0.505	0.4918	0.489	92.18	-0.663	89.64	
38.32	0.4325	-0.37	0.02049	0.5138	0.505	0.4918	0.489	92.18	-0.663	89.64	
38.42	0.4325	-0.37	0.02049	0.5138	0.505	0.4918	0.489	92.18	-0.663	89.64	
38.52	0.4325	-0.37	0.02049	0.5138	0.505	0.4918	0.489	92.18	-0.663	89.64	
38.62	0.4325	-0.37	0.02049	0.5138	0.505	0.4918	0.489	92.18	-0.6629	89.64	
38.72	0.4325	-0.37	0.02049	0.5138	0.505	0.4918	0.489	92.18	-0.6629	89.64	
38.82	0.4325	-0.37	0.02049	0.5138	0.505	0.4918	0.489	92.18	-0.6629	89.64	
38.92	0.4325	-0.37	0.02049	0.5138	0.505	0.4918	0.489	92.18	-0.6629	89.64	
39.02	0.4325	-0.37	0.02049	0.5138	0.505	0.4918	0.489	92.18	-0.6629	89.64	
39.12	0.4325	-0.37	0.02049	0.5138	0.505	0.4918	0.489	92.18	-0.6629	89.64	
39.22	0.4325	-0.37	0.02049	0.5138	0.505	0.4918	0.489	92.18	-0.6629	89.64	
39.32	0.4325	-0.37	0.02049	0.5138	0.505	0.4918	0.489	92.18	-0.6629	89.64	
39.42	0.4325	-0.37	0.02049	0.5138	0.505	0.4918	0.489	92.18	-0.6629	89.64	
39.52	0.4325	-0.37	0.02049	0.5138	0.505	0.4918	0.489	92.18	-0.6629	89.64	
39.61	0.4325	-0.37	0.02049	0.5138	0.505	0.4918	0.489	92.18	-0.6629	89.64	
39.72	0.4325	-0.37	0.02049	0.5138	0.505	0.4918	0.489	92.18	-0.6629	89.64	
39.82	0.4325	-0.37	0.02049	0.5138	0.505	0.4918	0.489	92.18	-0.6629	89.64	
39.92	0.4325	-0.37	0.02049	0.5138	0.505	0.4918	0.489	92.18	-0.6629	89.64	
40.02	0.4325	-0.37	0.02049	0.5138	0.505	0.4918	0.489	92.18	-0.6629	89.64	
40.12	0.4325	-0.37	0.02049	0.5138	0.505	0.4918	0.489	92.18	-0.6629	89.64	
40.22	0.4325	-0.37	0.02049	0.5138	0.505	0.4918	0.489	92.18	-0.6629	89.64	
40.32	0.4325	-0.37	0.02049	0.5138	0.505	0.4918	0.489	92.18	-0.6629	89.64	
40.42	0.4325	-0.37	0.02049	0.5138	0.505	0.4918	0.489	92.18	-0.6629	89.64	
40.52	0.4325	-0.37	0.02049	0.5138	0.505	0.4918	0.489	92.18	-0.6629	89.64	
40.62	0.4325	-0.37	0.02049	0.5138	0.505	0.4918	0.489	92.18	-0.6629	89.64	
40.72	0.4325	-0.37	0.02049	0.5138	0.505	0.4918	0.489	92.18	-0.6629	89.64	
40.81	0.4325	-0.37	0.02049	0.5138	0.505	0.4918	0.489	92.18	-0.6629	89.64	
40.92	0.4325	-0.37	0.02049	0.5138	0.505	0.4918	0.489	92.18	-0.6629	89.64	
41.01	0.4325	-0.37	0.02049	0.5138	0.505	0.4918	0.489	92.18	-0.6629	89.64	
41.12	0.4325	-0.37	0.02049	0.5138	0.505	0.4918	0.489	92.18	-0.6629	89.64	
41.22	0.4325	-0.37	0.02049	0.5138	0.505	0.4918	0.489	92.18	-0.6629	89.64	
41.32	0.4325	-0.37	0.02049	0.5138	0.505	0.4918	0.489	92.18	-0.6629	89.64	
41.42	0.4325	-0.37	0.02049	0.5138	0.505	0.4918	0.489	92.18	-0.663	89.64	
41.52	0.4325	-0.3701	0.02046	0.5141	0.5055	0.4913	0.4887	92.27	-0.6332	89.65	
41.62	0.4329	-0.3713	0.02215	0.5138	0.5076	0.4893	0.4888	92.49	-0.3781	89.66	
41.72	0.4325	-0.3708	0.02072	0.5184	0.5119	0.4852	0.4835	93.54	-0.4566	89.71	
41.82	0.4323	-0.3708	0.02064	0.5214	0.5156	0.4816	0.48	94.32	-0.4156	89.75	
41.92	0.4322	-0.3707	0.02082	0.5241	0.5187	0.4786	0.4766	95.03	-0.4129	89.78	
42.02	0.432	-0.3706	0.02032	0.5275	0.5223	0.4749	0.4726	95.87	-0.4237	89.82	
42.12	0.4319	-0.3706	0.02064	0.5303	0.5253	0.4719	0.4692	96.56	-0.4375	89.84	
42.22	0.4318	-0.3706	0.02017	0.5338	0.5289	0.4679	0.4651	97.43	-0.4303	89.86	
42.32	0.4316	-0.3705	0.0201	0.537	0.5322	0.4643	0.4613	98.23	-0.4396	89.86	
42.42	0.4315	-0.3706	0.02022	0.5401	0.5352	0.4608	0.4577	99	-0.4496	89.86	
42.52	0.4313	-0.3708	0.02012	0.5435	0.5384	0.4569	0.4538	99.82	-0.4541	89.84	
42.61	0.4313	-0.3711	0.02062	0.5461	0.5413	0.4534	0.4508	100.5	-0.4083	89.84	
42.72	0.431	-0.371	0.02009	0.5497	0.5449	0.449	0.4464	101.4	-0.4068	89.83	
42.82	0.4309	-0.3712	0.02006	0.5527	0.5479	0.4452	0.4429	102.2	-0.3899	89.81	
42.91	0.4309	-0.3712	0.02023	0.5555	0.5504	0.442	0.4396	102.9	-0.4065	89.8	
43.02	0.4307	-0.3714	0.02007	0.5586	0.553	0.4384	0.4359	103.6	-0.4393	89.77	
43.12	0.4306	-0.3715	0.02022	0.5614	0.5558	0.4348	0.4322	104.4	-0.4426	89.76	
43.22	0.4306	-0.3714	0.02034	0.5644	0.5585	0.4313	0.4284	105.1	-0.4724	89.76	
43.32	0.4305	-0.3715	0.02174	0.5673	0.5611	0.4277	0.4247	105.9	-0.4966	89.74	
43.42	0.4304	-0.3718	0.02394	0.5701	0.564	0.4236	0.4212	106.6	-0.4516	89.72	
43.52	0.4304	-0.3721	0.02654	0.5731	0.5664	0.4199	0.4177	107.4	-0.4675	89.67	
43.62	0.4303	-0.3722	0.02876	0.5762	0.5685	0.4163	0.414	108.1	-0.5173	89.61	
43.71	0.4303	-0.3726	0.03146	0.5796	0.5708	0.4123	0.4103	108.9	-0.5471	89.52	
43.82	0.4302	-0.373	0.0342	0.5825	0.5733	0.4081	0.4068	109.6	-0.5102	89.45	
43.91	0.43	-0.3732	0.0368	0.5859	0.5755	0.4042	0.4027	110.4	-0.5874	89.37	
44.02	0.4301	-0.3733	0.03964	0.5889	0.5781	0.4002	0.3985	111.2	-0.6017	89.36	
44.11	0.4301	-0.3732	0.04241	0.5915	0.5811	0.3961	0.3945	112	-0.5748	89.37	
44.21	0.43	-0.3732	0.04502	0.5944	0.5838	0.392	0.3901	112.9	-0.6057	89.37	
44.32	0.43	-0.3732	0.04743	0.5969	0.5864	0.388	0.3863	113.6	-0.586	89.37	
44.42	0.43	-0.3734	0.04866	0.5993	0.5889	0.3842	0.3826	114.3	-0.5634	89.36	
44.51	0.4301	-0.3734	0.04911	0.6017	0.5911	0.3807	0.3789	115	-0.5785	89.35	
44.61	0.4302	-0.3735	0.04942	0.6039	0.5934	0.3772	0.3755	115.7	-0.5707	89.35	
44.72	0.4302	-0.3735	0.0495	0.6059	0.5963	0.373	0.3717	116.5	-0.5071	89.39	
44.82	0.4301	-0.3734	0.04948	0.6088	0.5986	0.3691	0.3673	117.2	-0.5601	89.37	
44.91	0.43	-0.3732	0.04928	0.6116	0.601	0.365	0.3626	118.1	-0.6087	89.36	
45.01	0.4298	-0.373	0.04901	0.6141	0.6038	0.3607	0.3581	118.9	-0.6016	89.39	
45.11	0.4299	-0.3727	0.04919	0.6166	0.6061	0.3568	0.3537	119.7	-0.6459	89.39	
45.22	0.4298	-0.3726	0.04922	0.619	0.6087	0.3525	0.3493	120.5	-0.6354	89.41	
45.31	0.4297	-0.3722	0.04932	0.6214	0.611	0.3487	0.3448	121.3	-0.6903	89.42	
45.42	0.4297	-0.372	0.04921	0.624	0.6134	0.3446	0.3402	122.1	-0.7265	89.42	
45.51	0.4299	-0.3716	0.04946	0.626	0.6156	0.3409	0.336	122.8	-0.7496	89.45	
45.61	0.43	-0.3714	0.05018	0.6283	0.6176	0.3372	0.3318	123.5	-0.7894	89.45	
45.71	0.4301	-0.3713	0.05208	-0.6304	-0.6198	-0.3333	-0.3275	124.3	-0.8165	89.46	
45.82	0.4301	-0.371	0.05424	-0.6328	-0.6222	-0.3291	-0.3227	125.1	-0.8571	89.48	
45.91	0.4301	-0.3707	0.05659	-0.6351	-0.6246	-0.3248	-0.3179	125.9	-0.8886	89.5	
46.02	0.4302	-0.3705	0.0594	-0.6372	-0.6269	-0.3206	-0.3134	126.7	-0.8989	89.52	
46.12	0.4301	-0.3705	0.06215	-0.6394	-0.6291	-0.3163	-0.3089	127.5	-0.9096	89.52	
46.21	0.4303	-0.3705	0.06526	-0.6402	-0.6322	-0.312	-0.3052	128.2	-0.7763	89.66	
46.31	0.4302	-0.3707	0.06753	-0.6435	-0.6334	-0.3075	-0.3002	129.1	-0.8921	89.51	
46.42	0.4304	-0.3707	0.06881	-0.6453	-0.6357	-0.3032	-0.296	129.9	-0.8577	89.54	
46.52	0.4306	-0.3706	0.06943	-0.6471	-0.6377	-0.2991	-0.2917	130.6	-0.8645	89.56	
46.61	0.4304	-0.3706	0.0695	-0.6491	-0.6399	-0.2945	-0.2872	131.4	-0.8484	89.56	
46.71	0.4305	-0.3705	0.06951	-0.6511	-0.6419	-0.2901	-0.2826	132.2	-0.865	89.57	
46.81	0.4304	-0.3704	0.06948	-0.653	-0.6441	-0.2855	-0.2779	133	-0.8505	89.59	
46.91	0.4304	-0.3705	0.06954	-0.6549	-0.6459	-0.2812	-0.2735	133.8	-0.8655	89.58	
47.02	0.4302	-0.3706	0.0694	-0.657	-0.6478	-0.2764	-0.2688	134.6	-0.8551	89.55	
47.12	0.4303	-0.3705	0.06942	-0.6587	-0.6499	-0.2719	-0.2642	135.5	-0.8497	89.57	
47.22	0.4302	-0.3706	0.06949	-0.6605	-0.6518	-0.2673	-0.2597	136.3	-0.8333	89.58	
47.31	0.4301	-0.3706	0.06997	-0.6624	-0.6535	-0.263	-0.255	137	-0.8648	89.57	
47.41	0.43	-0.3706	0.07142	-0.6643	-0.6553	-0.2583	-0.25	137.9	-0.8844	89.56	
47.51	0.4301	-0.3704	0.07364	-0.6659	-0.6574	-0.2536	-0.2452	138.7	-0.8802	89.59	
47.62	0.4301	-0.3703	0.07524	-0.6676	-0.6591	-0.2491	-0.2404	139.5	-0.8949	89.6	
47.71	0.4303	-0.3702	0.07605	-0.6688	-0.661	-0.2448	-0.2362	140.2	-0.8636	89.64	
47.81	0.4318	-0.3685	0.07639	-0.6684	-0.6632	-0.2428	-0.2334	140.6	-0.8539	89.86	
47.91	0.4304	-0.3701	0.0767	-0.6718	-0.6641	-0.2365	-0.2276	141.7	-0.8854	89.65	
48.02	0.4303	-0.3699	0.07658	-0.6732	-0.6659	-0.232	-0.2228	142.5	-0.8958	89.68	
48.11	0.4303	-0.37	0.07655	-0.6747	-0.6676	-0.227	-0.2181	143.3	-0.8645	89.68	
48.22	0.4303	-0.37	0.07652	-0.6762	-0.6689	-0.2228	-0.2138	144	-0.8764	89.67	
48.32	0.4306	-0.3702	0.07678	-0.676	-0.6702	-0.2205	-0.2126	144.3	-0.7583	89.75	
48.42	0.4306	-0.3704	0.07696	-0.676	-0.6703	-0.2201	-0.2127	144.4	-0.7103	89.74	
48.52	0.4307	-0.3704	0.07698	-0.6761	-0.6702	-0.2201	-0.2127	144.4	-0.714	89.73	
48.62	0.4307	-0.3704	0.07698	-0.6762	-0.6702	-0.2201	-0.2127	144.4	-0.7182	89.72	
48.72	0.4307	-0.3704	0.07698	-0.6762	-0.6702	-0.2201	-0.2127	144.4	-0.7193	89.72	
48.82	0.4307	-0.3704	0.07697	-0.6762	-0.6702	-0.2201	-0.2127	144.4	-0.7196	89.72	
48.92	0.4307	-0.3704	0.07697	-0.6762	-0.6702	-0.2201	-0.2127	144.4	-0.7199	89.72	
49.02	0.4307	-0.3704	0.07697	-0.6762	-0.6702	-0.2201	-0.2127	144.4	-0.72	89.72	
49.11	0.4307	-0.3704	0.07697	-0.6762	-0.6701	-0.2201	-0.2127	144.4	-0.7202	89.72	
49.22	0.4305	-0.3703	0.07683	-0.6764	-0.6702	-0.2198	-0.2121	144.4	-0.749	89.71	
49.31	0.4302	-0.37	0.07626	-0.6776	-0.6712	-0.217	-0.2082	145	-0.8384	89.72	
49.41	0.43	-0.37	0.07624	-0.6793	-0.6721	-0.2128	-0.2036	145.8	-0.8803	89.66	
49.51	0.4298	-0.3701	0.07631	-0.6808	-0.6735	-0.2083	-0.199	146.5	-0.8874	89.65	
49.62	0.4299	-0.37	0.07633	-0.6818	-0.6751	-0.2036	-0.1945	147.3	-0.8597	89.69	
49.72	0.4297	-0.3706	0.07644	-0.6823	-0.676	-0.2009	-0.1929	147.7	-0.7641	89.69	
49.82	0.4297	-0.3708	0.07649	-0.6823	-0.6761	-0.2005	-0.1929	147.7	-0.7329	89.69	
49.92	0.4297	-0.3708	0.07648	-0.6823	-0.6761	-0.2005	-0.1929	147.7	-0.7287	89.69	
50.01	0.4297	-0.3708	0.07648	-0.6823	-0.6761	-0.2005	-0.1929	147.7	-0.7269	89.69	
50.11	0.4296	-0.3708	0.0764	-0.6824	-0.6761	-0.2003	-0.1926	147.7	-0.7413	89.69	
50.21	0.4293	-0.3706	0.07606	-0.6834	-0.6766	-0.1981	-0.1897	148.2	-0.8039	89.66	
50.32	0.4296	-0.3699	0.07586	-0.6844	-0.6777	-0.1949	-0.1852	148.8	-0.9036	89.69	
50.41	0.4296	-0.3698	0.07586	-0.6855	-0.6792	-0.1904	-0.1805	149.6	-0.9039	89.71	
50.51	0.4296	-0.3696	0.07599	-0.6867	-0.6804	-0.1859	-0.1757	150.4	-0.9321	89.72	
50.62	0.4294	-0.3698	0.07596	-0.688	-0.6817	-0.1809	-0.1708	151.2	-0.9216	89.71	
50.72	0.4289	-0.3702	0.07569	-0.6895	-0.6828	-0.1755	-0.1658	152.1	-0.8897	89.66	
50.82	0.4284	-0.3706	0.07571	-0.6908	-0.684	-0.1702	-0.161	152.9	-0.8539	89.64	
50.92	0.4287	-0.3703	0.07573	-0.6913	-0.6854	-0.1662	-0.1572	153.6	-0.8239	89.71	
51.02	0.4299	-0.3695	0.0759	-0.6903	-0.6867	-0.1654	-0.1567	153.7	-0.7566	89.88	
51.12	0.4304	-0.3694	0.07607	-0.6899	-0.6871	-0.1655	-0.1568	153.7	-0.7344	89.94	
51.22	0.4304	-0.3694	0.07609	-0.6898	-0.6871	-0.1655	-0.1569	153.6	-0.7277	89.95	
51.32	0.4304	-0.3694	0.07609	-0.6898	-0.6872	-0.1654	-0.1569	153.7	-0.7209	89.95	
51.41	0.4303	-0.3694	0.07607	-0.6897	-0.6873	-0.1653	-0.1569	153.7	-0.7098	89.97	
51.52	0.4303	-0.3694	0.07606	-0.6897	-0.6873	-0.1652	-0.1569	153.7	-0.7038	89.97	
51.62	0.4303	-0.3695	0.07606	-0.6897	-0.6873	-0.1652	-0.1569	153.7	-0.6953	89.97	
51.72	0.4303	-0.3695	0.07606	-0.6897	-0.6873	-0.1651	-0.157	153.7	-0.6853	89.96	
51.82	0.4303	-0.3696	0.07606	-0.6897	-0.6873	-0.165	-0.157	153.7	-0.6756	89.96	
51.92	0.4303	-0.3696	0.07606	-0.6897	-0.6873	-0.165	-0.1571	153.7	-0.6721	89.95	
52.02	0.4303	-0.3696	0.07606	-0.6897	-0.6873	-0.165	-0.1571	153.7	-0.6708	89.95	
52.11	0.4303	-0.3695	0.07607	-0.6897	-0.6874	-0.165	-0.1569	153.7	-0.68	89.96	
52.21	0.4301	-0.3692	0.07717	-0.6902	-0.687	-0.1651	-0.1561	153.7	-0.7642	89.91	
52.32	0.43	-0.3689	0.0792	-0.6899	-0.6874	-0.1651	-0.1556	153.8	-0.7919	89.97	
52.41	0.43	-0.3688	0.0814	-0.6901	-0.6872	-0.1652	-0.1555	153.8	-0.8224	89.95	
52.52	0.4305	-0.369	0.08243	-0.6897	-0.6874	-0.1655	-0.1562	153.7	-0.7719	89.99	
52.62	0.4305	-0.369	0.0825	-0.6896	-0.6875	-0.1656	-0.1563	153.7	-0.7691	90.01	
52.72	0.4305	-0.369	0.08251	-0.6896	-0.6875	-0.1655	-0.1563	153.7	-0.7625	90	
52.82	0.4305	-0.3691	0.08251	-0.6896	-0.6875	-0.1655	-0.1564	153.7	-0.759	90	
52.91	0.4304	-0.3691	0.08252	-0.6896	-0.6875	-0.1655	-0.1564	153.7	-0.7569	90	
53.02	0.4304	-0.3691	0.08252	-0.6896	-0.6874	-0.1655	-0.1564	153.7	-0.7559	89.99	
53.11	0.4304	-0.3692	0.08252	-0.6897	-0.6874	-0.1654	-0.1564	153.7	-0.7553	89.99	
53.22	0.4303	-0.3693	0.08252	-0.6898	-0.6873	-0.1654	-0.1564	153.7	-0.755	89.97	
53.32	0.4302	-0.3693	0.08249	-0.6898	-0.6873	-0.1653	-0.1562	153.7	-0.7621	89.97	
53.41	0.4301	-0.3692	0.08246	-0.6902	-0.6874	-0.1643	-0.1551	153.9	-0.7763	89.94	
53.51	0.4293	-0.3704	0.08241	-0.6919	-0.6871	-0.1607	-0.1529	154.4	-0.6996	89.76	
53.61	0.4286	-0.3719	0.0825	-0.6939	-0.687	-0.1553	-0.1499	155.1	-0.5448	89.55	
53.72	0.4283	-0.3726	0.08279	-0.6951	-0.6877	-0.1502	-0.1459	155.8	-0.4636	89.48	
53.82	0.4283	-0.373	0.08327	-0.6963	-0.6887	-0.1447	-0.1414	156.7	-0.3871	89.45	
