0.000	0.397	-0.233	0.006	-0.526	-0.502	-0.505	-0.465	
1.000	0.397	-0.233	0.006	-0.526	-0.502	-0.505	-0.465	
2.000	0.397	-0.233	0.006	-0.526	-0.502	-0.505	-0.465	
3.000	0.397	-0.233	0.006	-0.526	-0.502	-0.505	-0.465	
4.000	0.397	-0.233	0.006	-0.526	-0.502	-0.505	-0.465	
5.000	0.397	-0.233	0.006	-0.526	-0.502	-0.505	-0.465	
6.000	0.397	-0.233	0.006	-0.526	-0.502	-0.505	-0.465	
7.000	0.397	-0.233	0.006	-0.526	-0.502	-0.505	-0.465	
8.000	0.397	-0.233	0.006	-0.526	-0.502	-0.505	-0.465	
9.000	0.397	-0.233	0.006	-0.526	-0.502	-0.505	-0.465	
10.000	0.397	-0.233	0.006	-0.526	-0.502	-0.505	-0.465	
11.000	0.397	-0.233	0.006	-0.526	-0.502	-0.505	-0.465	
12.000	0.397	-0.233	0.006	-0.526	-0.502	-0.505	-0.465	
13.000	0.397	-0.233	0.006	-0.526	-0.502	-0.505	-0.465	
14.000	0.397	-0.233	0.006	-0.526	-0.502	-0.505	-0.465	
15.000	0.397	-0.233	0.006	-0.526	-0.502	-0.505	-0.465	
16.000	0.397	-0.233	0.006	-0.526	-0.502	-0.505	-0.465	
17.000	0.397	-0.233	0.006	-0.526	-0.502	-0.505	-0.465	
19.000	0.397	-0.233	0.006	-0.526	-0.502	-0.505	-0.465	
22.000	0.397	-0.232	0.006	-0.525	-0.501	-0.506	-0.466	
23.000	0.397	-0.232	0.006	-0.525	-0.501	-0.506	-0.466	
24.000	0.397	-0.233	0.007	-0.526	-0.503	-0.504	-0.465	
25.000	0.397	-0.233	0.007	-0.529	-0.506	-0.500	-0.462	
26.000	0.397	-0.233	0.007	-0.531	-0.509	-0.498	-0.460	
27.000	0.396	-0.233	0.007	-0.531	-0.509	-0.497	-0.459	
29.000	0.396	-0.233	0.007	-0.532	-0.510	-0.497	-0.458	
30.000	0.396	-0.233	0.007	-0.535	-0.512	-0.494	-0.455	
31.000	0.396	-0.233	0.007	-0.539	-0.516	-0.490	-0.451	
32.000	0.396	-0.233	0.006	-0.543	-0.521	-0.485	-0.446	
33.000	0.396	-0.233	0.006	-0.547	-0.525	-0.480	-0.441	
35.000	0.396	-0.233	0.006	-0.555	-0.534	-0.471	-0.431	
36.000	0.396	-0.233	0.006	-0.559	-0.538	-0.466	-0.426	
37.000	0.396	-0.233	0.008	-0.563	-0.543	-0.460	-0.420	
38.000	0.395	-0.234	0.011	-0.567	-0.547	-0.455	-0.415	
39.000	0.395	-0.234	0.014	-0.570	-0.551	-0.450	-0.410	
40.000	0.395	-0.234	0.015	-0.574	-0.555	-0.445	-0.405	
42.000	0.395	-0.234	0.016	-0.581	-0.563	-0.435	-0.394	
43.000	0.395	-0.234	0.017	-0.585	-0.567	-0.430	-0.389	
44.000	0.395	-0.234	0.017	-0.588	-0.571	-0.425	-0.384	
45.000	0.395	-0.234	0.017	-0.592	-0.574	-0.420	-0.379	
46.000	0.395	-0.234	0.017	-0.595	-0.578	-0.415	-0.373	
47.000	0.395	-0.234	0.018	-0.599	-0.582	-0.409	-0.368	
48.000	0.395	-0.234	0.020	-0.602	-0.586	-0.404	-0.362	
49.000	0.395	-0.234	0.023	-0.606	-0.589	-0.399	-0.357	
51.000	0.395	-0.234	0.026	-0.612	-0.596	-0.388	-0.346	
52.000	0.395	-0.234	0.027	-0.615	-0.600	-0.383	-0.340	
53.000	0.395	-0.234	0.027	-0.618	-0.603	-0.378	-0.335	
54.000	0.395	-0.234	0.027	-0.621	-0.606	-0.372	-0.329	
55.000	0.395	-0.234	0.027	-0.624	-0.610	-0.367	-0.324	
56.000	0.395	-0.234	0.027	-0.627	-0.613	-0.361	-0.318	
57.000	0.394	-0.233	0.027	-0.630	-0.616	-0.356	-0.312	
58.000	0.394	-0.234	0.029	-0.632	-0.619	-0.351	-0.306	
59.000	0.394	-0.234	0.032	-0.635	-0.622	-0.345	-0.300	
60.000	0.394	-0.234	0.035	-0.638	-0.626	-0.339	-0.294	
61.000	0.394	-0.234	0.037	-0.641	-0.628	-0.334	-0.289	
62.000	0.394	-0.233	0.038	-0.643	-0.631	-0.328	-0.282	
63.000	0.394	-0.233	0.039	-0.646	-0.634	-0.323	-0.276	
64.000	0.394	-0.233	0.039	-0.648	-0.637	-0.317	-0.271	
65.000	0.394	-0.232	0.039	-0.651	-0.640	-0.311	-0.265	
66.000	0.394	-0.232	0.039	-0.654	-0.642	-0.306	-0.259	
67.000	0.394	-0.232	0.039	-0.657	-0.644	-0.301	-0.253	
68.000	0.394	-0.232	0.041	-0.660	-0.646	-0.295	-0.247	
69.000	0.395	-0.232	0.044	-0.660	-0.648	-0.291	-0.243	
70.000	0.395	-0.232	0.047	-0.661	-0.649	-0.290	-0.242	
71.000	0.395	-0.233	0.051	-0.660	-0.649	-0.290	-0.243	
72.000	0.396	-0.233	0.053	-0.660	-0.649	-0.289	-0.243	
74.000	0.395	-0.232	0.054	-0.664	-0.652	-0.282	-0.234	
75.000	0.395	-0.232	0.054	-0.665	-0.655	-0.277	-0.228	
76.000	0.395	-0.232	0.054	-0.668	-0.657	-0.271	-0.222	
77.000	0.395	-0.232	0.054	-0.669	-0.659	-0.265	-0.216	
78.000	0.395	-0.231	0.054	-0.671	-0.662	-0.260	-0.210	
79.000	0.395	-0.231	0.054	-0.673	-0.664	-0.254	-0.204	
80.000	0.394	-0.231	0.054	-0.675	-0.666	-0.248	-0.198	
81.000	0.395	-0.231	0.054	-0.677	-0.668	-0.242	-0.192	
82.000	0.394	-0.231	0.055	-0.677	-0.670	-0.238	-0.189	
83.000	0.394	-0.232	0.058	-0.678	-0.671	-0.235	-0.188	
84.000	0.394	-0.232	0.060	-0.678	-0.671	-0.234	-0.188	
85.000	0.394	-0.233	0.060	-0.677	-0.671	-0.234	-0.188	
86.000	0.394	-0.233	0.060	-0.678	-0.671	-0.234	-0.188	
87.000	0.394	-0.232	0.061	-0.678	-0.672	-0.233	-0.185	
90.000	0.394	-0.231	0.061	-0.683	-0.677	-0.217	-0.167	
91.000	0.394	-0.231	0.061	-0.684	-0.679	-0.212	-0.161	
92.000	0.394	-0.231	0.061	-0.686	-0.681	-0.205	-0.155	
93.000	0.394	-0.231	0.061	-0.687	-0.683	-0.199	-0.149	
94.000	0.394	-0.231	0.063	-0.688	-0.685	-0.192	-0.142	
95.000	0.394	-0.231	0.065	-0.689	-0.687	-0.186	-0.135	
96.000	0.394	-0.231	0.067	-0.691	-0.688	-0.180	-0.129	
97.000	0.394	-0.231	0.068	-0.692	-0.690	-0.173	-0.123	
98.000	0.394	-0.231	0.068	-0.693	-0.692	-0.167	-0.117	
99.000	0.393	-0.231	0.068	-0.694	-0.693	-0.161	-0.111	
100.000	0.393	-0.231	0.068	-0.695	-0.695	-0.154	-0.104	
101.000	0.393	-0.232	0.068	-0.695	-0.696	-0.149	-0.101	
103.000	0.394	-0.231	0.069	-0.694	-0.697	-0.149	-0.101	
104.000	0.394	-0.231	0.070	-0.694	-0.697	-0.149	-0.101	
105.000	0.394	-0.231	0.073	-0.694	-0.697	-0.149	-0.100	
106.000	0.394	-0.231	0.076	-0.694	-0.697	-0.149	-0.100	
107.000	0.394	-0.231	0.080	-0.694	-0.697	-0.149	-0.100	
110.000	0.393	-0.233	0.084	-0.695	-0.698	-0.141	-0.096	
111.000	0.392	-0.234	0.084	-0.698	-0.697	-0.134	-0.091	
112.000	0.393	-0.234	0.085	-0.699	-0.699	-0.128	-0.085	
113.000	0.393	-0.233	0.085	-0.699	-0.701	-0.122	-0.080	
114.000	0.394	-0.233	0.086	-0.697	-0.703	-0.120	-0.077	
115.000	0.395	-0.233	0.086	-0.698	-0.702	-0.120	-0.077	
116.000	0.394	-0.232	0.086	-0.698	-0.702	-0.120	-0.076	
117.000	0.394	-0.231	0.087	-0.698	-0.703	-0.120	-0.073	
118.000	0.393	-0.231	0.090	-0.698	-0.703	-0.120	-0.072	
119.000	0.393	-0.232	0.091	-0.698	-0.703	-0.117	-0.071	
120.000	0.394	-0.232	0.093	-0.699	-0.703	-0.112	-0.068	
121.000	0.394	-0.233	0.094	-0.700	-0.704	-0.106	-0.063	
122.000	0.394	-0.233	0.094	-0.700	-0.705	-0.100	-0.057	
124.000	0.395	-0.233	0.095	-0.700	-0.706	-0.092	-0.050	
125.000	0.395	-0.233	0.095	-0.700	-0.706	-0.092	-0.050	
126.000	0.395	-0.233	0.097	-0.700	-0.706	-0.091	-0.049	
127.000	0.394	-0.233	0.099	-0.700	-0.706	-0.091	-0.048	
128.000	0.394	-0.233	0.101	-0.701	-0.707	-0.087	-0.045	
129.000	0.394	-0.233	0.102	-0.701	-0.707	-0.081	-0.040	
130.000	0.394	-0.233	0.103	-0.701	-0.708	-0.075	-0.034	
131.000	0.394	-0.233	0.103	-0.702	-0.709	-0.069	-0.028	
132.000	0.394	-0.233	0.103	-0.702	-0.709	-0.063	-0.021	
133.000	0.393	-0.234	0.103	-0.705	-0.707	-0.056	-0.014	
134.000	0.394	-0.233	0.103	-0.702	-0.710	-0.051	-0.010	
135.000	0.395	-0.233	0.103	-0.702	-0.710	-0.050	-0.009	
136.000	0.395	-0.233	0.103	-0.702	-0.710	-0.051	-0.008	
137.000	0.395	-0.233	0.103	-0.702	-0.710	-0.051	-0.008	
138.000	0.395	-0.233	0.103	-0.702	-0.710	-0.051	-0.008	
139.000	0.395	-0.233	0.103	-0.702	-0.711	-0.049	-0.008	
140.000	0.396	-0.233	0.103	-0.702	-0.710	-0.049	-0.007	
141.000	0.396	-0.233	0.103	-0.702	-0.710	-0.050	-0.007	
142.000	0.395	-0.233	0.105	-0.701	-0.711	-0.049	-0.007	
143.000	0.395	-0.233	0.107	-0.702	-0.711	-0.049	-0.007	
144.000	0.395	-0.233	0.110	-0.702	-0.711	-0.049	-0.006	
146.000	0.396	-0.233	0.111	-0.701	-0.711	-0.050	-0.006	
147.000	0.396	-0.233	0.111	-0.701	-0.711	-0.050	-0.006	
148.000	0.395	-0.233	0.112	-0.701	-0.711	-0.047	-0.004	
149.000	0.394	-0.234	0.112	-0.703	-0.710	-0.042	0.001	
150.000	0.394	-0.234	0.112	-0.703	-0.710	-0.037	0.007	
151.000	0.394	-0.234	0.112	-0.703	-0.711	-0.031	0.013	
152.000	0.395	-0.233	0.112	-0.702	-0.712	-0.025	0.019	
153.000	0.395	-0.233	0.112	-0.701	-0.712	-0.019	0.025	
154.000	0.395	-0.233	0.112	-0.701	-0.712	-0.013	0.030	
155.000	0.395	-0.234	0.112	-0.701	-0.712	-0.012	0.032	
156.000	0.395	-0.234	0.112	-0.701	-0.712	-0.011	0.032	
157.000	0.395	-0.234	0.112	-0.701	-0.712	-0.011	0.032	
158.000	0.395	-0.234	0.112	-0.701	-0.712	-0.011	0.032	
159.000	0.395	-0.234	0.112	-0.701	-0.712	-0.011	0.032	
160.000	0.395	-0.234	0.112	-0.701	-0.712	-0.011	0.032	
161.000	0.395	-0.234	0.112	-0.701	-0.712	-0.011	0.032	
162.000	0.395	-0.234	0.112	-0.701	-0.712	-0.011	0.032	
163.000	0.395	-0.234	0.112	-0.701	-0.712	-0.011	0.032	
165.000	0.395	-0.234	0.112	-0.701	-0.712	-0.011	0.032	
166.000	0.395	-0.234	0.112	-0.701	-0.712	-0.011	0.032	
167.000	0.395	-0.234	0.112	-0.701	-0.712	-0.011	0.032	
169.000	0.395	-0.234	0.112	-0.701	-0.712	-0.011	0.032	
170.000	0.395	-0.234	0.112	-0.701	-0.712	-0.011	0.032	
171.000	0.395	-0.234	0.112	-0.701	-0.712	-0.011	0.032	
172.000	0.395	-0.234	0.112	-0.701	-0.712	-0.011	0.032	
173.000	0.395	-0.234	0.112	-0.701	-0.712	-0.011	0.032	
174.000	0.395	-0.234	0.112	-0.701	-0.712	-0.011	0.032	
175.000	0.395	-0.234	0.112	-0.701	-0.712	-0.011	0.032	
176.000	0.395	-0.234	0.112	-0.701	-0.712	-0.011	0.032	
178.000	0.395	-0.234	0.112	-0.701	-0.712	-0.011	0.032	
179.000	0.395	-0.234	0.112	-0.701	-0.712	-0.011	0.032	
180.000	0.395	-0.234	0.112	-0.701	-0.712	-0.011	0.032	
181.000	0.395	-0.234	0.112	-0.701	-0.712	-0.011	0.032	
