0.000	0.397	-0.233	0.007	-0.527	-0.503	-0.504	-0.464	
1.000	0.397	-0.233	0.007	-0.527	-0.503	-0.504	-0.464	
2.000	0.397	-0.233	0.007	-0.527	-0.503	-0.504	-0.464	
3.000	0.397	-0.233	0.007	-0.527	-0.503	-0.504	-0.464	
4.000	0.397	-0.233	0.007	-0.527	-0.503	-0.504	-0.464	
5.000	0.397	-0.233	0.007	-0.527	-0.503	-0.504	-0.464	
6.000	0.397	-0.233	0.007	-0.527	-0.503	-0.504	-0.464	
7.000	0.397	-0.233	0.007	-0.527	-0.503	-0.504	-0.464	
8.000	0.397	-0.233	0.007	-0.527	-0.503	-0.504	-0.464	
9.000	0.397	-0.233	0.007	-0.527	-0.503	-0.504	-0.464	
10.000	0.397	-0.233	0.007	-0.527	-0.503	-0.504	-0.464	
11.000	0.397	-0.233	0.007	-0.527	-0.503	-0.504	-0.464	
12.000	0.397	-0.233	0.007	-0.527	-0.503	-0.504	-0.464	
13.000	0.397	-0.233	0.007	-0.527	-0.503	-0.504	-0.464	
14.000	0.397	-0.233	0.007	-0.527	-0.503	-0.504	-0.464	
15.000	0.397	-0.233	0.007	-0.527	-0.503	-0.504	-0.464	
16.000	0.397	-0.233	0.007	-0.527	-0.503	-0.504	-0.464	
17.000	0.397	-0.233	0.007	-0.527	-0.503	-0.504	-0.464	
18.000	0.397	-0.233	0.007	-0.527	-0.503	-0.504	-0.464	
19.000	0.397	-0.233	0.007	-0.527	-0.503	-0.504	-0.464	
20.000	0.397	-0.233	0.007	-0.527	-0.503	-0.504	-0.464	
21.000	0.397	-0.233	0.007	-0.527	-0.503	-0.504	-0.464	
22.000	0.397	-0.233	0.007	-0.527	-0.503	-0.504	-0.464	
23.000	0.397	-0.233	0.007	-0.527	-0.503	-0.504	-0.464	
24.000	0.397	-0.233	0.007	-0.527	-0.502	-0.505	-0.464	
25.000	0.397	-0.233	0.007	-0.527	-0.502	-0.504	-0.464	
26.000	0.396	-0.233	0.008	-0.529	-0.505	-0.501	-0.463	
27.000	0.396	-0.233	0.008	-0.532	-0.509	-0.497	-0.459	
28.000	0.396	-0.233	0.007	-0.535	-0.513	-0.493	-0.455	
29.000	0.396	-0.233	0.008	-0.539	-0.517	-0.489	-0.451	
30.000	0.396	-0.233	0.007	-0.542	-0.521	-0.484	-0.447	
31.000	0.396	-0.233	0.007	-0.545	-0.526	-0.480	-0.443	
32.000	0.396	-0.233	0.007	-0.549	-0.530	-0.476	-0.438	
33.000	0.396	-0.233	0.008	-0.553	-0.533	-0.472	-0.433	
34.000	0.396	-0.233	0.010	-0.557	-0.537	-0.467	-0.428	
35.000	0.396	-0.234	0.013	-0.560	-0.541	-0.462	-0.424	
36.000	0.395	-0.234	0.015	-0.563	-0.545	-0.458	-0.419	
37.000	0.395	-0.234	0.017	-0.567	-0.549	-0.453	-0.415	
38.000	0.395	-0.234	0.017	-0.570	-0.553	-0.448	-0.410	
39.000	0.395	-0.234	0.017	-0.574	-0.556	-0.444	-0.405	
40.000	0.395	-0.234	0.017	-0.578	-0.560	-0.439	-0.400	
41.000	0.395	-0.234	0.017	-0.581	-0.564	-0.434	-0.395	
42.000	0.395	-0.234	0.018	-0.584	-0.567	-0.430	-0.391	
43.000	0.395	-0.234	0.018	-0.586	-0.571	-0.425	-0.386	
44.000	0.395	-0.234	0.018	-0.590	-0.574	-0.421	-0.381	
45.000	0.395	-0.234	0.018	-0.593	-0.577	-0.416	-0.376	
46.000	0.395	-0.234	0.019	-0.596	-0.580	-0.412	-0.371	
47.000	0.395	-0.234	0.021	-0.599	-0.584	-0.407	-0.367	
48.000	0.395	-0.234	0.023	-0.603	-0.587	-0.402	-0.361	
49.000	0.395	-0.234	0.026	-0.606	-0.590	-0.397	-0.356	
50.000	0.395	-0.234	0.030	-0.608	-0.594	-0.392	-0.351	
51.000	0.395	-0.234	0.033	-0.612	-0.597	-0.388	-0.346	
52.000	0.395	-0.234	0.034	-0.614	-0.600	-0.383	-0.341	
53.000	0.395	-0.234	0.035	-0.616	-0.603	-0.378	-0.337	
54.000	0.395	-0.234	0.035	-0.619	-0.606	-0.373	-0.332	
55.000	0.395	-0.234	0.035	-0.622	-0.609	-0.369	-0.327	
56.000	0.395	-0.234	0.035	-0.625	-0.612	-0.364	-0.321	
57.000	0.394	-0.234	0.035	-0.627	-0.615	-0.359	-0.316	
58.000	0.394	-0.233	0.035	-0.630	-0.618	-0.354	-0.311	
59.000	0.394	-0.233	0.035	-0.633	-0.620	-0.349	-0.305	
