73,0.42999,-0.372929,0.0445718,0.594711,0.584592,0.376403,0.374365
74,0.429993,-0.372867,0.045409,0.594151,0.584052,0.370576,0.368358
75,0.429995,-0.372802,0.046221,0.591977,0.581933,0.363819,0.36143
76,0.429996,-0.372734,0.0470231,0.587275,0.577335,0.355619,0.353077
77,0.429997,-0.372662,0.0478278,0.578608,0.568842,0.345181,0.342517
78,0.429998,-0.372583,0.0486476,0.563727,0.554243,0.331287,0.32855
79,0.429998,-0.372495,0.0494973,0.539216,0.530176,0.312117,0.309386
80,0.429998,-0.372395,0.0503971,0.50012,0.491771,0.285094,0.282493
81,0.429999,-0.372275,0.0513725,0.439925,0.432616,0.246931,0.244645
82,0.430002,-0.372131,0.0524525,0.351575,0.345767,0.194262,0.192547
83,0.430006,-0.37196,0.053658,0.230541,0.226757,0.125333,0.124499
84,0.430012,-0.371766,0.0549837,0.0798696,0.0785702,0.0425958,0.0429517
85,0.430022,-0.371563,0.0563825,-0.086185,-0.0847905,-0.045693,-0.043947
86,0.430034,-0.371372,0.057775,-0.245605,-0.241675,-0.127734,-0.124585
87,0.430048,-0.371207,0.0590871,-0.37901,-0.373015,-0.193816,-0.189435
88,0.430061,-0.371075,0.0602822,-0.478,-0.470534,-0.240387,-0.235041
89,0.430074,-0.370973,0.0613636,-0.544896,-0.536502,-0.269469,-0.263424
90,0.430087,-0.370893,0.0623558,-0.587263,-0.578347,-0.285545,-0.279015
91,0.430099,-0.370827,0.0632867,-0.613078,-0.603913,-0.293038,-0.286173
92,0.43011,-0.37077,0.0641788,-0.628585,-0.619338,-0.295294,-0.288188
93,0.430121,-0.370718,0.0650479,-0.638004,-0.628773,-0.294512,-0.287224
94,0.430132,-0.370668,0.0659042,-0.643955,-0.634795,-0.29203,-0.284594
95,0.430144,-0.370621,0.0667538,-0.647983,-0.638924,-0.288621,-0.281056
96,0.430155,-0.370573,0.0676006,-0.650966,-0.642027,-0.284715,-0.277032
97,0.430167,-0.370526,0.068447,-0.653394,-0.644583,-0.280545,-0.272751
98,0.43018,-0.37048,0.0692948,-0.655533,-0.646854,-0.276235,-0.268334
99,0.430193,-0.370432,0.0701453,-0.657523,-0.648981,-0.271848,-0.263843
100,0.430209,-0.370385,0.0709997,-0.65944,-0.651039,-0.267416,-0.25931
101,0.430227,-0.370337,0.0718588,-0.661323,-0.653066,-0.262955,-0.254752
102,0.430249,-0.370288,0.0727227,-0.663189,-0.65508,-0.258475,-0.25018
103,0.430275,-0.370238,0.0735898,-0.665043,-0.657089,-0.253984,-0.245608
104,0.430309,-0.370188,0.0744554,-0.666881,-0.659088,-0.249503,-0.241057
105,0.430353,-0.370137,0.0753086,-0.668685,-0.661063,-0.245064,-0.23657
106,0.430407,-0.370087,0.0761294,-0.670421,-0.662982,-0.24073,-0.232215
107,0.430475,-0.37004,0.0768851,-0.67204,-0.664791,-0.236599,-0.228099
108,0.430553,-0.369999,0.0775302,-0.673471,-0.66642,-0.232804,-0.224363
109,0.430638,-0.369968,0.0780141,-0.674646,-0.667789,-0.229493,-0.221153
110,0.430719,-0.369949,0.0782985,-0.675516,-0.668839,-0.226772,-0.218566
