0.000	0.432	-0.370	0.020	0.514	0.505	0.492	0.489	
1.000	0.432	-0.370	0.020	0.514	0.505	0.492	0.489	
2.000	0.432	-0.370	0.020	0.514	0.505	0.492	0.489	
3.000	0.432	-0.370	0.020	0.514	0.505	0.492	0.489	
4.000	0.432	-0.370	0.020	0.514	0.505	0.492	0.489	
5.000	0.432	-0.370	0.020	0.514	0.505	0.492	0.489	
6.000	0.432	-0.370	0.020	0.514	0.505	0.492	0.489	
7.000	0.432	-0.370	0.020	0.514	0.505	0.492	0.489	
8.000	0.432	-0.370	0.020	0.514	0.505	0.492	0.489	
9.000	0.432	-0.370	0.020	0.514	0.505	0.492	0.489	
10.000	0.432	-0.370	0.020	0.514	0.505	0.492	0.489	
11.000	0.432	-0.370	0.020	0.514	0.505	0.492	0.489	
12.000	0.432	-0.370	0.020	0.514	0.505	0.492	0.489	
13.000	0.432	-0.370	0.020	0.514	0.505	0.492	0.489	
14.000	0.432	-0.370	0.020	0.514	0.505	0.492	0.489	
15.000	0.432	-0.370	0.020	0.514	0.505	0.492	0.489	
16.000	0.432	-0.370	0.020	0.514	0.505	0.492	0.489	
17.000	0.432	-0.370	0.020	0.514	0.505	0.492	0.489	
18.000	0.432	-0.370	0.020	0.514	0.505	0.492	0.489	
19.000	0.432	-0.370	0.020	0.514	0.505	0.492	0.489	
20.000	0.432	-0.370	0.020	0.514	0.505	0.492	0.489	
21.000	0.432	-0.370	0.020	0.514	0.505	0.492	0.489	
22.000	0.432	-0.370	0.020	0.514	0.505	0.492	0.489	
23.000	0.432	-0.370	0.020	0.514	0.505	0.492	0.489	
24.000	0.432	-0.370	0.020	0.514	0.505	0.492	0.489	
25.000	0.432	-0.370	0.020	0.514	0.505	0.492	0.489	
26.000	0.432	-0.370	0.020	0.514	0.505	0.492	0.489	
27.000	0.432	-0.370	0.020	0.514	0.505	0.492	0.489	
28.000	0.432	-0.370	0.020	0.514	0.505	0.492	0.489	
29.000	0.432	-0.370	0.020	0.514	0.505	0.492	0.489	
30.000	0.432	-0.370	0.020	0.514	0.505	0.492	0.489	
31.000	0.432	-0.370	0.020	0.514	0.505	0.492	0.489	
32.000	0.432	-0.370	0.020	0.514	0.505	0.492	0.489	
33.000	0.432	-0.370	0.020	0.514	0.505	0.492	0.489	
34.000	0.432	-0.370	0.020	0.514	0.505	0.492	0.489	
35.000	0.432	-0.370	0.020	0.514	0.505	0.492	0.489	
36.000	0.432	-0.370	0.020	0.514	0.505	0.492	0.489	
37.000	0.432	-0.370	0.020	0.514	0.505	0.492	0.489	
38.000	0.432	-0.370	0.020	0.514	0.505	0.492	0.489	
39.000	0.432	-0.370	0.020	0.514	0.505	0.492	0.489	
40.000	0.432	-0.370	0.020	0.514	0.505	0.492	0.489	
41.000	0.432	-0.370	0.020	0.514	0.505	0.492	0.489	
42.000	0.432	-0.370	0.020	0.514	0.505	0.492	0.489	
43.000	0.433	-0.370	0.020	0.514	0.505	0.491	0.489	
44.000	0.433	-0.371	0.022	0.514	0.508	0.489	0.489	
45.000	0.433	-0.371	0.021	0.518	0.512	0.485	0.484	
46.000	0.432	-0.371	0.021	0.521	0.516	0.482	0.480	
47.000	0.432	-0.371	0.021	0.524	0.519	0.479	0.477	
48.000	0.432	-0.371	0.020	0.528	0.522	0.475	0.473	
49.000	0.432	-0.371	0.021	0.530	0.525	0.472	0.469	
50.000	0.432	-0.371	0.020	0.534	0.529	0.468	0.465	
51.000	0.432	-0.371	0.020	0.537	0.532	0.464	0.461	
52.000	0.432	-0.371	0.020	0.540	0.535	0.461	0.458	
53.000	0.431	-0.371	0.020	0.544	0.538	0.457	0.454	
54.000	0.431	-0.371	0.021	0.546	0.541	0.453	0.451	
55.000	0.431	-0.371	0.020	0.550	0.545	0.449	0.446	
56.000	0.431	-0.371	0.020	0.553	0.548	0.445	0.443	
57.000	0.431	-0.371	0.020	0.555	0.550	0.442	0.440	
58.000	0.431	-0.371	0.020	0.559	0.553	0.438	0.436	
59.000	0.431	-0.372	0.020	0.561	0.556	0.435	0.432	
60.000	0.431	-0.371	0.020	0.564	0.559	0.431	0.428	
61.000	0.431	-0.372	0.022	0.567	0.561	0.428	0.425	
62.000	0.430	-0.372	0.024	0.570	0.564	0.424	0.421	
63.000	0.430	-0.372	0.027	0.573	0.566	0.420	0.418	
64.000	0.430	-0.372	0.029	0.576	0.569	0.416	0.414	
65.000	0.430	-0.373	0.031	0.580	0.571	0.412	0.410	
66.000	0.430	-0.373	0.034	0.582	0.573	0.408	0.407	
67.000	0.430	-0.373	0.037	0.586	0.575	0.404	0.403	
68.000	0.430	-0.373	0.040	0.589	0.578	0.400	0.399	
69.000	0.430	-0.373	0.042	0.591	0.581	0.396	0.395	
70.000	0.430	-0.373	0.045	0.594	0.584	0.392	0.390	
71.000	0.430	-0.373	0.047	0.597	0.586	0.388	0.386	
72.000	0.430	-0.373	0.049	0.599	0.589	0.384	0.383	
73.000	0.430	-0.373	0.049	0.602	0.591	0.381	0.379	
74.000	0.430	-0.374	0.049	0.604	0.593	0.377	0.375	
75.000	0.430	-0.374	0.050	0.606	0.596	0.373	0.372	
76.000	0.430	-0.373	0.049	0.609	0.599	0.369	0.367	
77.000	0.430	-0.373	0.049	0.612	0.601	0.365	0.363	
78.000	0.430	-0.373	0.049	0.614	0.604	0.361	0.358	
79.000	0.430	-0.373	0.049	0.617	0.606	0.357	0.354	
80.000	0.430	-0.373	0.049	0.619	0.609	0.352	0.349	
81.000	0.430	-0.372	0.049	0.621	0.611	0.349	0.345	
82.000	0.430	-0.372	0.049	0.624	0.613	0.345	0.340	
83.000	0.430	-0.372	0.049	0.626	0.616	0.341	0.336	
84.000	0.430	-0.371	0.050	0.628	0.618	0.337	0.332	
85.000	0.430	-0.371	0.052	-0.630	-0.620	-0.333	-0.327	
86.000	0.430	-0.371	0.054	-0.633	-0.622	-0.329	-0.323	
87.000	0.430	-0.371	0.057	-0.635	-0.625	-0.325	-0.318	
88.000	0.430	-0.371	0.059	-0.637	-0.627	-0.321	-0.313	
89.000	0.430	-0.371	0.062	-0.639	-0.629	-0.316	-0.309	
90.000	0.430	-0.370	0.065	-0.640	-0.632	-0.312	-0.305	
91.000	0.430	-0.371	0.068	-0.644	-0.633	-0.308	-0.300	
92.000	0.430	-0.371	0.069	-0.645	-0.636	-0.303	-0.296	
93.000	0.431	-0.371	0.069	-0.647	-0.638	-0.299	-0.292	
94.000	0.430	-0.371	0.070	-0.649	-0.640	-0.295	-0.287	
95.000	0.431	-0.370	0.070	-0.651	-0.642	-0.290	-0.283	
96.000	0.430	-0.370	0.069	-0.653	-0.644	-0.286	-0.278	
97.000	0.430	-0.370	0.070	-0.655	-0.646	-0.281	-0.273	
98.000	0.430	-0.371	0.069	-0.657	-0.648	-0.276	-0.269	
99.000	0.430	-0.371	0.069	-0.659	-0.650	-0.272	-0.264	
100.000	0.430	-0.371	0.069	-0.661	-0.652	-0.267	-0.260	
101.000	0.430	-0.371	0.070	-0.662	-0.654	-0.263	-0.255	
102.000	0.430	-0.371	0.071	-0.664	-0.655	-0.258	-0.250	
103.000	0.430	-0.370	0.074	-0.666	-0.657	-0.254	-0.245	
104.000	0.430	-0.370	0.075	-0.668	-0.659	-0.249	-0.240	
105.000	0.430	-0.370	0.076	-0.669	-0.661	-0.245	-0.236	
106.000	0.432	-0.369	0.076	-0.668	-0.663	-0.243	-0.233	
107.000	0.430	-0.370	0.077	-0.672	-0.664	-0.237	-0.228	
108.000	0.430	-0.370	0.077	-0.673	-0.666	-0.232	-0.223	
109.000	0.430	-0.370	0.077	-0.675	-0.668	-0.227	-0.218	
110.000	0.430	-0.370	0.077	-0.676	-0.669	-0.223	-0.214	
111.000	0.431	-0.370	0.077	-0.676	-0.670	-0.221	-0.213	
112.000	0.431	-0.370	0.077	-0.676	-0.670	-0.220	-0.213	
113.000	0.431	-0.370	0.077	-0.676	-0.670	-0.220	-0.213	
114.000	0.431	-0.370	0.077	-0.676	-0.670	-0.220	-0.213	
115.000	0.431	-0.370	0.077	-0.676	-0.670	-0.220	-0.213	
116.000	0.431	-0.370	0.077	-0.676	-0.670	-0.220	-0.213	
117.000	0.431	-0.370	0.077	-0.676	-0.670	-0.220	-0.213	
118.000	0.431	-0.370	0.077	-0.676	-0.670	-0.220	-0.213	
119.000	0.431	-0.370	0.077	-0.676	-0.670	-0.220	-0.213	
120.000	0.431	-0.370	0.077	-0.676	-0.670	-0.220	-0.212	
121.000	0.430	-0.370	0.076	-0.678	-0.671	-0.217	-0.208	
122.000	0.430	-0.370	0.076	-0.679	-0.672	-0.213	-0.204	
123.000	0.430	-0.370	0.076	-0.681	-0.673	-0.208	-0.199	
124.000	0.430	-0.370	0.076	-0.682	-0.675	-0.204	-0.194	
125.000	0.430	-0.371	0.076	-0.682	-0.676	-0.201	-0.193	
126.000	0.430	-0.371	0.076	-0.682	-0.676	-0.201	-0.193	
